"individual_1","individual_2","shared_x","shared_epas"
"S_Finnish-3","S_Iraqi_Jew-1",0,0
"S_Finnish-3","S_Chechen-1",0,0
"S_Finnish-3","S_Adygei-1",0,56000
"S_Finnish-3","S_Balochi-2",0,0
"S_Finnish-3","S_Even-3",0,0
"S_Finnish-3","ERS724835",0,0
"S_Finnish-3","S_Greek-2",0,0
"S_Finnish-3","S_She-1",0,0
"S_Finnish-3","S_North_Ossetian-1",0,0
"S_Finnish-3","S_Yi-2",0,0
"S_Finnish-3","S_Mala-2",0,0
"S_Finnish-3","ERS985091",0,0
"S_Finnish-3","S_Spanish-1",0,0
"S_Finnish-3","S_Punjabi-1",0,0
"S_Finnish-3","S_Xibo-1",0,0
"S_Finnish-3","S_Japanese-3",62000,0
"S_Finnish-3","S_French-1",0,0
"S_Finnish-3","ERS699827",0,0
"S_Finnish-3","S_Tujia-1",0,0
"S_Finnish-3","ERS942344",0,0
"S_Finnish-3","ERS724862",0,0
"S_Finnish-3","13784_5",0,0
"S_Finnish-3","S_Tubalar-1",0,53000
"S_Finnish-3","S_Aleut-1",0,0
"S_Finnish-3","S_Albanian-1",0,0
"S_Finnish-3","S_Czech-2",0,0
"S_Finnish-3","ERS724852",0,0
"S_Finnish-3","S_Miao-2",91000,0
"S_Finnish-3","S_Lahu-2",0,0
"S_Finnish-3","KUN05",0,0
"S_Finnish-3","ERS700531",0,0
"S_Finnish-3","S_Basque-1",0,0
"S_Finnish-3","S_Bergamo-1",0,0
"S_Finnish-3","S_Norwegian-1",0,18000
"S_Finnish-3","ERS699822",0,0
"S_Finnish-3","S_Makrani-2",81000,0
"S_Finnish-3","S_Armenian-1",0,54000
"S_Finnish-3","13748_1",0,0
"S_Finnish-3","S_Turkish-1",0,0
"S_Finnish-3","S_Yemenite_Jew-1",0,0
"S_Finnish-3","S_Eskimo_Naukan-1",89000,0
"S_Finnish-3","S_Bengali-1",0,0
"S_Finnish-3","S_Eskimo_Naukan-2",0,0
"S_Finnish-3","S_Yakut-1",0,0
"S_Finnish-3","S_Hungarian-2",0,0
"S_Finnish-3","S_Relli-2",0,0
"S_Finnish-3","ERS724876",0,0
"S_Finnish-3","ERS724869",0,0
"S_Finnish-3","S_Eskimo_Sireniki-2",0,0
"S_Finnish-3","S_Tajik-1",0,0
"S_Finnish-3","S_BedouinB-1",0,0
"S_Finnish-3","ERS699825",0,0
"S_Finnish-3","ERS724872",0,0
"S_Finnish-3","S_Iranian-1",0,0
"S_Finnish-3","ERS700536",0,0
"S_Finnish-3","ERS699816",294000,0
"S_Finnish-3","S_Burmese-2",360000,0
"S_Finnish-3","ERS724834",0,0
"S_Finnish-3","S_Kalash-2",0,0
"S_Finnish-3","S_Punjabi-2",0,0
"S_Finnish-3","S_Sindhi-2",0,0
"S_Finnish-3","S_Eskimo_Sireniki-1",0,0
"S_Finnish-3","S_Mala-3",0,0
"S_Finnish-3","S_Georgian-2",0,0
"S_Finnish-3","ERS724849",0,0
"S_Finnish-3","S_Mansi-1",0,0
"S_Finnish-3","S_Spanish-2",0,0
"S_Finnish-3","S_Madiga-1",0,0
"S_Finnish-3","ERS700541",108000,0
"S_Finnish-3","S_Iraqi_Jew-2",0,0
"S_Finnish-3","S_Ami-2",0,0
"S_Finnish-3","ERS700562",0,0
"S_Finnish-3","S_Sardinian-1",0,0
"S_Finnish-3","ERS724867",0,0
"S_Finnish-3","S_Mansi-2",0,0
"S_Kapu-2","ERS700537",0,0
"S_Kapu-2","S_Papuan-4",0,0
"S_Kapu-2","13748_5",0,0
"S_Kapu-2","ERS700561",0,0
"S_Kapu-2","S_Saami-1",0,0
"S_Kapu-2","KUN01",0,0
"S_Kapu-2","SS6004472",0,0
"S_Kapu-2","ERS700535",0,0
"S_Kapu-2","KUN03",0,0
"S_Kapu-2","S_Orcadian-2",0,0
"S_Kapu-2","ERS699819",53000,0
"S_Kapu-2","S_Tu-1",0,0
"S_Kapu-2","S_Pathan-2",0,0
"S_Kapu-2","S_Brahmin-2",0,0
"S_Kapu-2","S_Altaian-1",89000,0
"S_Kapu-2","S_Korean-2",113000,0
"S_Kapu-2","TAR02",0,0
"S_Kapu-2","S_Lezgin-1",0,0
"S_Kapu-2","13748_8",369000,0
"S_Kapu-2","S_Cambodian-1",65000,0
"S_Kapu-2","ERS700560",0,0
"S_Kapu-2","UV952",48000,0
"S_Kapu-2","S_Armenian-2",0,0
"S_Kapu-2","ERS700538",0,0
"S_Kapu-2","ERS699829",55000,0
"S_Kapu-2","S_Even-1",0,0
"S_Kapu-2","13784_3",0,0
"S_Kapu-2","ERS700552",112000,0
"S_Kapu-2","ERS699815",113000,0
"S_Kapu-2","ERS700554",95000,0
"S_Kapu-2","ERS724874",0,0
"S_Kapu-2","UV944",0,0
"S_Kapu-2","S_Xibo-2",186000,0
"S_Kapu-2","S_Orcadian-1",0,0
"S_Kapu-2","S_Papuan-13",0,0
"S_Kapu-2","S_Irula-2",49000,0
"S_Kapu-2","ERS700533",0,0
"S_Kapu-2","S_Icelandic-2",0,0
"S_Kapu-2","ERS699820",53000,0
"S_Kapu-2","S_Burusho-2",0,0
"S_Kapu-2","ERS699814",0,0
"S_Kapu-2","S_Abkhasian-1",0,0
"S_Kapu-2","S_Itelman-1",0,0
"S_Kapu-2","ERS700534",58000,0
"S_Kapu-2","S_Dai-3",129000,0
"S_Kapu-2","S_Finnish-1",0,0
"S_Kapu-2","S_Palestinian-1",40000,0
"S_Kapu-2","ERS700559",113000,0
"S_Kapu-2","S_Tajik-2",0,0
"S_Kapu-2","S_Bulgarian-2",0,0
"S_Kapu-2","ERS724851",87000,0
"S_Kapu-2","13748_4",0,0
"S_Kapu-2","S_Papuan-11",0,0
"S_Kapu-2","S_Hazara-1",0,0
"S_Kapu-2","ERS699828",0,0
"S_Kapu-2","ERS724853",77000,0
"S_Kapu-2","ERS724865",0,0
"S_Kapu-2","ERS699812",39000,0
"S_Kapu-2","MEN05",0,0
"S_Kapu-2","S_Finnish-2",0,0
"S_Kapu-2","S_North_Ossetian-2",0,0
"S_Kapu-2","S_Iraqi_Jew-1",105000,0
"S_Kapu-2","S_Chechen-1",0,0
"S_Kapu-2","S_Adygei-1",0,0
"S_Kapu-2","S_Balochi-2",0,0
"S_Kapu-2","S_Even-3",128000,0
"S_Kapu-2","ERS724835",113000,0
"S_Kapu-2","S_Greek-2",0,0
"S_Kapu-2","S_She-1",0,0
"S_Kapu-2","S_North_Ossetian-1",0,0
"S_Kapu-2","S_Yi-2",3000,0
"S_Kapu-2","S_Mala-2",49000,0
"S_Kapu-2","ERS985091",0,0
"S_Kapu-2","S_Spanish-1",0,0
"S_Kapu-2","S_Punjabi-1",79000,0
"S_Kapu-2","S_Xibo-1",0,0
"S_Kapu-2","S_Japanese-3",0,0
"S_Kapu-2","S_French-1",0,0
"S_Kapu-2","ERS699827",53000,0
"S_Kapu-2","S_Tujia-1",0,0
"S_Kapu-2","ERS942344",65000,0
"S_Kapu-2","ERS724862",0,0
"S_Kapu-2","13784_5",94000,0
"S_Kapu-2","S_Tubalar-1",72000,0
"S_Kapu-2","S_Aleut-1",0,0
"S_Kapu-2","S_Albanian-1",89000,0
"S_Kapu-2","S_Czech-2",55000,0
"S_Kapu-2","ERS724852",0,0
"S_Kapu-2","S_Miao-2",59000,0
"S_Kapu-2","S_Lahu-2",113000,0
"S_Kapu-2","KUN05",0,0
"S_Kapu-2","ERS700531",0,0
"S_Kapu-2","S_Basque-1",0,0
"S_Kapu-2","S_Bergamo-1",0,0
"S_Kapu-2","S_Norwegian-1",0,0
"S_Kapu-2","ERS699822",0,0
"S_Kapu-2","S_Makrani-2",0,0
"S_Kapu-2","S_Armenian-1",0,0
"S_Kapu-2","13748_1",0,0
"S_Kapu-2","S_Turkish-1",0,0
"S_Kapu-2","S_Yemenite_Jew-1",0,0
"S_Kapu-2","S_Eskimo_Naukan-1",89000,0
"S_Kapu-2","S_Bengali-1",0,0
"S_Kapu-2","S_Eskimo_Naukan-2",111000,0
"S_Kapu-2","S_Yakut-1",0,0
"S_Kapu-2","S_Hungarian-2",0,0
"S_Kapu-2","S_Relli-2",89000,0
"S_Kapu-2","ERS724876",26000,0
"S_Kapu-2","ERS724869",0,0
"S_Kapu-2","S_Eskimo_Sireniki-2",0,0
"S_Kapu-2","S_Tajik-1",0,0
"S_Kapu-2","S_BedouinB-1",0,0
"S_Kapu-2","ERS699825",0,0
"S_Kapu-2","ERS724872",0,0
"S_Kapu-2","S_Iranian-1",0,0
"S_Kapu-2","ERS700536",0,0
"S_Kapu-2","ERS699816",113000,0
"S_Kapu-2","S_Burmese-2",110000,0
"S_Kapu-2","ERS724834",0,0
"S_Kapu-2","S_Kalash-2",21000,0
"S_Kapu-2","S_Punjabi-2",89000,0
"S_Kapu-2","S_Sindhi-2",79000,0
"S_Kapu-2","S_Eskimo_Sireniki-1",0,0
"S_Kapu-2","S_Mala-3",0,0
"S_Kapu-2","S_Georgian-2",0,0
"S_Kapu-2","ERS724849",0,0
"S_Kapu-2","S_Mansi-1",0,0
"S_Kapu-2","S_Spanish-2",0,0
"S_Kapu-2","S_Madiga-1",0,0
"S_Kapu-2","ERS700541",0,0
"S_Kapu-2","S_Iraqi_Jew-2",61000,0
"S_Kapu-2","S_Ami-2",0,0
"S_Kapu-2","ERS700562",0,0
"S_Kapu-2","S_Sardinian-1",21000,0
"S_Kapu-2","ERS724867",0,0
"S_Kapu-2","S_Mansi-2",78000,0
"ERS700537","S_Papuan-4",0,0
"ERS700537","13748_5",0,0
"ERS700537","ERS700561",0,0
"ERS700537","S_Saami-1",0,0
"ERS700537","KUN01",0,0
"ERS700537","SS6004472",0,0
"ERS700537","ERS700535",0,0
"ERS700537","KUN03",76000,0
"ERS700537","S_Orcadian-2",0,0
"ERS700537","ERS699819",0,0
"ERS700537","S_Tu-1",210000,0
"ERS700537","S_Pathan-2",0,0
"ERS700537","S_Brahmin-2",0,0
"ERS700537","S_Altaian-1",0,0
"ERS700537","S_Korean-2",0,0
"ERS700537","TAR02",0,0
"ERS700537","S_Lezgin-1",0,0
"ERS700537","13748_8",0,0
"ERS700537","S_Cambodian-1",0,0
"ERS700537","ERS700560",0,0
"ERS700537","UV952",0,0
"ERS700537","S_Armenian-2",0,0
"ERS700537","ERS700538",0,0
"ERS700537","ERS699829",0,0
"ERS700537","S_Even-1",208000,0
"ERS700537","13784_3",0,0
"ERS700537","ERS700552",0,0
"ERS700537","ERS699815",0,0
"ERS700537","ERS700554",210000,0
"ERS700537","ERS724874",46000,0
"ERS700537","UV944",0,0
"ERS700537","S_Xibo-2",0,0
"ERS700537","S_Orcadian-1",0,0
"ERS700537","S_Papuan-13",0,0
"ERS700537","S_Irula-2",0,0
"ERS700537","ERS700533",0,0
"ERS700537","S_Icelandic-2",0,0
"ERS700537","ERS699820",0,0
"ERS700537","S_Burusho-2",0,0
"ERS700537","ERS699814",0,0
"ERS700537","S_Abkhasian-1",0,0
"ERS700537","S_Itelman-1",0,0
"ERS700537","ERS700534",0,0
"ERS700537","S_Dai-3",0,0
"ERS700537","S_Finnish-1",0,0
"ERS700537","S_Palestinian-1",0,0
"ERS700537","ERS700559",210000,0
"ERS700537","S_Tajik-2",0,0
"ERS700537","S_Bulgarian-2",0,0
"ERS700537","ERS724851",0,0
"ERS700537","13748_4",0,0
"ERS700537","S_Papuan-11",0,0
"ERS700537","S_Hazara-1",0,0
"ERS700537","ERS699828",4000,0
"ERS700537","ERS724853",0,0
"ERS700537","ERS724865",0,0
"ERS700537","ERS699812",0,0
"ERS700537","MEN05",0,0
"ERS700537","S_Finnish-2",0,0
"ERS700537","S_North_Ossetian-2",0,0
"ERS700537","S_Iraqi_Jew-1",0,0
"ERS700537","S_Chechen-1",0,0
"ERS700537","S_Adygei-1",0,0
"ERS700537","S_Balochi-2",0,0
"ERS700537","S_Even-3",198000,0
"ERS700537","ERS724835",0,0
"ERS700537","S_Greek-2",0,0
"ERS700537","S_She-1",14000,0
"ERS700537","S_North_Ossetian-1",0,0
"ERS700537","S_Yi-2",0,0
"ERS700537","S_Mala-2",0,0
"ERS700537","ERS985091",0,0
"ERS700537","S_Spanish-1",0,0
"ERS700537","S_Punjabi-1",0,0
"ERS700537","S_Xibo-1",0,0
"ERS700537","S_Japanese-3",0,0
"ERS700537","S_French-1",0,0
"ERS700537","ERS699827",0,0
"ERS700537","S_Tujia-1",0,0
"ERS700537","ERS942344",0,0
"ERS700537","ERS724862",210000,0
"ERS700537","13784_5",0,0
"ERS700537","S_Tubalar-1",0,0
"ERS700537","S_Aleut-1",0,0
"ERS700537","S_Albanian-1",0,0
"ERS700537","S_Czech-2",0,0
"ERS700537","ERS724852",210000,0
"ERS700537","S_Miao-2",207000,0
"ERS700537","S_Lahu-2",0,0
"ERS700537","KUN05",0,0
"ERS700537","ERS700531",0,0
"ERS700537","S_Basque-1",0,0
"ERS700537","S_Bergamo-1",0,0
"ERS700537","S_Norwegian-1",0,0
"ERS700537","ERS699822",0,0
"ERS700537","S_Makrani-2",0,0
"ERS700537","S_Armenian-1",0,0
"ERS700537","13748_1",110000,0
"ERS700537","S_Turkish-1",0,0
"ERS700537","S_Yemenite_Jew-1",0,0
"ERS700537","S_Eskimo_Naukan-1",0,0
"ERS700537","S_Bengali-1",0,0
"ERS700537","S_Eskimo_Naukan-2",172000,0
"ERS700537","S_Yakut-1",0,0
"ERS700537","S_Hungarian-2",0,0
"ERS700537","S_Relli-2",0,0
"ERS700537","ERS724876",0,0
"ERS700537","ERS724869",0,0
"ERS700537","S_Eskimo_Sireniki-2",0,0
"ERS700537","S_Tajik-1",0,0
"ERS700537","S_BedouinB-1",0,0
"ERS700537","ERS699825",0,0
"ERS700537","ERS724872",19000,0
"ERS700537","S_Iranian-1",0,0
"ERS700537","ERS700536",0,0
"ERS700537","ERS699816",104000,0
"ERS700537","S_Burmese-2",189000,0
"ERS700537","ERS724834",0,0
"ERS700537","S_Kalash-2",0,0
"ERS700537","S_Punjabi-2",0,0
"ERS700537","S_Sindhi-2",0,0
"ERS700537","S_Eskimo_Sireniki-1",0,0
"ERS700537","S_Mala-3",0,0
"ERS700537","S_Georgian-2",0,0
"ERS700537","ERS724849",0,0
"ERS700537","S_Mansi-1",0,0
"ERS700537","S_Spanish-2",0,0
"ERS700537","S_Madiga-1",0,0
"ERS700537","ERS700541",0,0
"ERS700537","S_Iraqi_Jew-2",0,0
"ERS700537","S_Ami-2",0,0
"ERS700537","ERS700562",0,0
"ERS700537","S_Sardinian-1",18000,0
"ERS700537","ERS724867",0,0
"ERS700537","S_Mansi-2",0,0
"S_Papuan-4","13748_5",120000,0
"S_Papuan-4","ERS700561",0,0
"S_Papuan-4","S_Saami-1",0,0
"S_Papuan-4","KUN01",1662979,0
"S_Papuan-4","SS6004472",404000,0
"S_Papuan-4","ERS700535",0,0
"S_Papuan-4","KUN03",1684979,0
"S_Papuan-4","S_Orcadian-2",0,0
"S_Papuan-4","ERS699819",0,0
"S_Papuan-4","S_Tu-1",0,0
"S_Papuan-4","S_Pathan-2",0,0
"S_Papuan-4","S_Brahmin-2",0,0
"S_Papuan-4","S_Altaian-1",0,0
"S_Papuan-4","S_Korean-2",0,0
"S_Papuan-4","TAR02",170000,0
"S_Papuan-4","S_Lezgin-1",0,0
"S_Papuan-4","13748_8",0,0
"S_Papuan-4","S_Cambodian-1",74000,0
"S_Papuan-4","ERS700560",0,0
"S_Papuan-4","UV952",0,0
"S_Papuan-4","S_Armenian-2",0,0
"S_Papuan-4","ERS700538",0,0
"S_Papuan-4","ERS699829",0,0
"S_Papuan-4","S_Even-1",0,0
"S_Papuan-4","13784_3",364000,0
"S_Papuan-4","ERS700552",0,0
"S_Papuan-4","ERS699815",0,0
"S_Papuan-4","ERS700554",0,0
"S_Papuan-4","ERS724874",0,0
"S_Papuan-4","UV944",74000,0
"S_Papuan-4","S_Xibo-2",0,0
"S_Papuan-4","S_Orcadian-1",0,0
"S_Papuan-4","S_Papuan-13",0,0
"S_Papuan-4","S_Irula-2",0,0
"S_Papuan-4","ERS700533",0,0
"S_Papuan-4","S_Icelandic-2",0,0
"S_Papuan-4","ERS699820",0,0
"S_Papuan-4","S_Burusho-2",0,0
"S_Papuan-4","ERS699814",0,0
"S_Papuan-4","S_Abkhasian-1",0,0
"S_Papuan-4","S_Itelman-1",0,0
"S_Papuan-4","ERS700534",0,0
"S_Papuan-4","S_Dai-3",0,0
"S_Papuan-4","S_Finnish-1",0,0
"S_Papuan-4","S_Palestinian-1",0,0
"S_Papuan-4","ERS700559",0,0
"S_Papuan-4","S_Tajik-2",0,0
"S_Papuan-4","S_Bulgarian-2",0,0
"S_Papuan-4","ERS724851",0,0
"S_Papuan-4","13748_4",0,0
"S_Papuan-4","S_Papuan-11",382000,0
"S_Papuan-4","S_Hazara-1",0,0
"S_Papuan-4","ERS699828",0,0
"S_Papuan-4","ERS724853",0,0
"S_Papuan-4","ERS724865",0,0
"S_Papuan-4","ERS699812",0,0
"S_Papuan-4","MEN05",62000,0
"S_Papuan-4","S_Finnish-2",0,0
"S_Papuan-4","S_North_Ossetian-2",0,0
"S_Papuan-4","S_Iraqi_Jew-1",0,0
"S_Papuan-4","S_Chechen-1",0,0
"S_Papuan-4","S_Adygei-1",0,0
"S_Papuan-4","S_Balochi-2",0,0
"S_Papuan-4","S_Even-3",0,0
"S_Papuan-4","ERS724835",0,0
"S_Papuan-4","S_Greek-2",0,0
"S_Papuan-4","S_She-1",0,0
"S_Papuan-4","S_North_Ossetian-1",0,0
"S_Papuan-4","S_Yi-2",0,0
"S_Papuan-4","S_Mala-2",0,0
"S_Papuan-4","ERS985091",0,0
"S_Papuan-4","S_Spanish-1",0,0
"S_Papuan-4","S_Punjabi-1",0,0
"S_Papuan-4","S_Xibo-1",0,0
"S_Papuan-4","S_Japanese-3",0,0
"S_Papuan-4","S_French-1",0,0
"S_Papuan-4","ERS699827",0,0
"S_Papuan-4","S_Tujia-1",0,0
"S_Papuan-4","ERS942344",0,0
"S_Papuan-4","ERS724862",0,0
"S_Papuan-4","13784_5",0,0
"S_Papuan-4","S_Tubalar-1",0,0
"S_Papuan-4","S_Aleut-1",0,0
"S_Papuan-4","S_Albanian-1",0,0
"S_Papuan-4","S_Czech-2",0,0
"S_Papuan-4","ERS724852",0,0
"S_Papuan-4","S_Miao-2",0,0
"S_Papuan-4","S_Lahu-2",0,0
"S_Papuan-4","KUN05",0,0
"S_Papuan-4","ERS700531",0,0
"S_Papuan-4","S_Basque-1",0,0
"S_Papuan-4","S_Bergamo-1",0,0
"S_Papuan-4","S_Norwegian-1",0,0
"S_Papuan-4","ERS699822",0,0
"S_Papuan-4","S_Makrani-2",0,0
"S_Papuan-4","S_Armenian-1",0,0
"S_Papuan-4","13748_1",0,0
"S_Papuan-4","S_Turkish-1",0,0
"S_Papuan-4","S_Yemenite_Jew-1",0,0
"S_Papuan-4","S_Eskimo_Naukan-1",0,0
"S_Papuan-4","S_Bengali-1",0,0
"S_Papuan-4","S_Eskimo_Naukan-2",0,0
"S_Papuan-4","S_Yakut-1",0,0
"S_Papuan-4","S_Hungarian-2",0,0
"S_Papuan-4","S_Relli-2",0,0
"S_Papuan-4","ERS724876",0,0
"S_Papuan-4","ERS724869",0,0
"S_Papuan-4","S_Eskimo_Sireniki-2",0,0
"S_Papuan-4","S_Tajik-1",0,0
"S_Papuan-4","S_BedouinB-1",0,0
"S_Papuan-4","ERS699825",0,0
"S_Papuan-4","ERS724872",0,0
"S_Papuan-4","S_Iranian-1",0,0
"S_Papuan-4","ERS700536",0,0
"S_Papuan-4","ERS699816",0,0
"S_Papuan-4","S_Burmese-2",0,0
"S_Papuan-4","ERS724834",0,0
"S_Papuan-4","S_Kalash-2",302000,0
"S_Papuan-4","S_Punjabi-2",0,0
"S_Papuan-4","S_Sindhi-2",0,0
"S_Papuan-4","S_Eskimo_Sireniki-1",0,0
"S_Papuan-4","S_Mala-3",0,0
"S_Papuan-4","S_Georgian-2",0,0
"S_Papuan-4","ERS724849",0,0
"S_Papuan-4","S_Mansi-1",0,0
"S_Papuan-4","S_Spanish-2",0,0
"S_Papuan-4","S_Madiga-1",0,0
"S_Papuan-4","ERS700541",0,0
"S_Papuan-4","S_Iraqi_Jew-2",0,0
"S_Papuan-4","S_Ami-2",0,0
"S_Papuan-4","ERS700562",0,0
"S_Papuan-4","S_Sardinian-1",0,0
"S_Papuan-4","ERS724867",0,0
"S_Papuan-4","S_Mansi-2",0,0
"13748_5","ERS700561",0,0
"13748_5","S_Saami-1",0,0
"13748_5","KUN01",87000,0
"13748_5","SS6004472",105000,0
"13748_5","ERS700535",0,0
"13748_5","KUN03",211000,0
"13748_5","S_Orcadian-2",31000,0
"13748_5","ERS699819",0,0
"13748_5","S_Tu-1",0,0
"13748_5","S_Pathan-2",31000,0
"13748_5","S_Brahmin-2",0,0
"13748_5","S_Altaian-1",0,0
"13748_5","S_Korean-2",31000,0
"13748_5","TAR02",169000,0
"13748_5","S_Lezgin-1",0,0
"13748_5","13748_8",88000,0
"13748_5","S_Cambodian-1",0,0
"13748_5","ERS700560",0,0
"13748_5","UV952",0,0
"13748_5","S_Armenian-2",0,0
"13748_5","ERS700538",0,0
"13748_5","ERS699829",0,0
"13748_5","S_Even-1",27000,0
"13748_5","13784_3",196000,0
"13748_5","ERS700552",0,0
"13748_5","ERS699815",0,0
"13748_5","ERS700554",0,0
"13748_5","ERS724874",0,0
"13748_5","UV944",5000,0
"13748_5","S_Xibo-2",0,0
"13748_5","S_Orcadian-1",0,0
"13748_5","S_Papuan-13",1e+05,0
"13748_5","S_Irula-2",0,0
"13748_5","ERS700533",0,0
"13748_5","S_Icelandic-2",0,0
"13748_5","ERS699820",0,0
"13748_5","S_Burusho-2",58000,0
"13748_5","ERS699814",0,0
"13748_5","S_Abkhasian-1",0,0
"13748_5","S_Itelman-1",31000,0
"13748_5","ERS700534",0,0
"13748_5","S_Dai-3",0,0
"13748_5","S_Finnish-1",0,0
"13748_5","S_Palestinian-1",0,0
"13748_5","ERS700559",0,0
"13748_5","S_Tajik-2",0,0
"13748_5","S_Bulgarian-2",0,0
"13748_5","ERS724851",0,0
"13748_5","13748_4",164000,0
"13748_5","S_Papuan-11",111000,0
"13748_5","S_Hazara-1",0,0
"13748_5","ERS699828",0,0
"13748_5","ERS724853",0,0
"13748_5","ERS724865",0,0
"13748_5","ERS699812",63000,0
"13748_5","MEN05",88000,0
"13748_5","S_Finnish-2",0,0
"13748_5","S_North_Ossetian-2",0,0
"13748_5","S_Iraqi_Jew-1",0,0
"13748_5","S_Chechen-1",0,0
"13748_5","S_Adygei-1",0,0
"13748_5","S_Balochi-2",0,0
"13748_5","S_Even-3",0,0
"13748_5","ERS724835",0,0
"13748_5","S_Greek-2",0,0
"13748_5","S_She-1",89000,0
"13748_5","S_North_Ossetian-1",0,0
"13748_5","S_Yi-2",71000,0
"13748_5","S_Mala-2",0,0
"13748_5","ERS985091",0,0
"13748_5","S_Spanish-1",0,0
"13748_5","S_Punjabi-1",0,0
"13748_5","S_Xibo-1",0,0
"13748_5","S_Japanese-3",0,0
"13748_5","S_French-1",0,0
"13748_5","ERS699827",0,0
"13748_5","S_Tujia-1",0,0
"13748_5","ERS942344",0,0
"13748_5","ERS724862",0,0
"13748_5","13784_5",113000,0
"13748_5","S_Tubalar-1",28000,0
"13748_5","S_Aleut-1",0,0
"13748_5","S_Albanian-1",0,0
"13748_5","S_Czech-2",0,0
"13748_5","ERS724852",0,0
"13748_5","S_Miao-2",74000,0
"13748_5","S_Lahu-2",0,0
"13748_5","KUN05",209000,0
"13748_5","ERS700531",0,0
"13748_5","S_Basque-1",0,0
"13748_5","S_Bergamo-1",0,0
"13748_5","S_Norwegian-1",0,0
"13748_5","ERS699822",0,0
"13748_5","S_Makrani-2",0,0
"13748_5","S_Armenian-1",0,0
"13748_5","13748_1",135000,0
"13748_5","S_Turkish-1",0,0
"13748_5","S_Yemenite_Jew-1",29000,0
"13748_5","S_Eskimo_Naukan-1",93000,0
"13748_5","S_Bengali-1",0,0
"13748_5","S_Eskimo_Naukan-2",0,0
"13748_5","S_Yakut-1",28000,0
"13748_5","S_Hungarian-2",0,0
"13748_5","S_Relli-2",0,0
"13748_5","ERS724876",63000,0
"13748_5","ERS724869",0,0
"13748_5","S_Eskimo_Sireniki-2",98000,0
"13748_5","S_Tajik-1",0,0
"13748_5","S_BedouinB-1",0,0
"13748_5","ERS699825",0,0
"13748_5","ERS724872",0,0
"13748_5","S_Iranian-1",0,0
"13748_5","ERS700536",0,0
"13748_5","ERS699816",0,0
"13748_5","S_Burmese-2",162000,0
"13748_5","ERS724834",0,0
"13748_5","S_Kalash-2",60000,0
"13748_5","S_Punjabi-2",0,0
"13748_5","S_Sindhi-2",31000,0
"13748_5","S_Eskimo_Sireniki-1",0,0
"13748_5","S_Mala-3",0,0
"13748_5","S_Georgian-2",0,0
"13748_5","ERS724849",0,0
"13748_5","S_Mansi-1",0,0
"13748_5","S_Spanish-2",0,0
"13748_5","S_Madiga-1",0,0
"13748_5","ERS700541",0,0
"13748_5","S_Iraqi_Jew-2",0,0
"13748_5","S_Ami-2",0,0
"13748_5","ERS700562",0,0
"13748_5","S_Sardinian-1",0,0
"13748_5","ERS724867",0,0
"13748_5","S_Mansi-2",77000,0
"ERS700561","S_Saami-1",0,0
"ERS700561","KUN01",0,0
"ERS700561","SS6004472",0,0
"ERS700561","ERS700535",0,0
"ERS700561","KUN03",0,0
"ERS700561","S_Orcadian-2",0,0
"ERS700561","ERS699819",0,0
"ERS700561","S_Tu-1",0,0
"ERS700561","S_Pathan-2",0,0
"ERS700561","S_Brahmin-2",0,0
"ERS700561","S_Altaian-1",0,0
"ERS700561","S_Korean-2",0,0
"ERS700561","TAR02",0,0
"ERS700561","S_Lezgin-1",0,0
"ERS700561","13748_8",0,0
"ERS700561","S_Cambodian-1",0,0
"ERS700561","ERS700560",0,0
"ERS700561","UV952",0,0
"ERS700561","S_Armenian-2",0,0
"ERS700561","ERS700538",0,0
"ERS700561","ERS699829",0,0
"ERS700561","S_Even-1",0,0
"ERS700561","13784_3",0,0
"ERS700561","ERS700552",0,0
"ERS700561","ERS699815",0,0
"ERS700561","ERS700554",0,0
"ERS700561","ERS724874",0,0
"ERS700561","UV944",0,0
"ERS700561","S_Xibo-2",0,0
"ERS700561","S_Orcadian-1",0,0
"ERS700561","S_Papuan-13",0,0
"ERS700561","S_Irula-2",0,0
"ERS700561","ERS700533",0,0
"ERS700561","S_Icelandic-2",0,0
"ERS700561","ERS699820",0,0
"ERS700561","S_Burusho-2",0,0
"ERS700561","ERS699814",0,0
"ERS700561","S_Abkhasian-1",0,0
"ERS700561","S_Itelman-1",0,0
"ERS700561","ERS700534",0,0
"ERS700561","S_Dai-3",0,0
"ERS700561","S_Finnish-1",0,0
"ERS700561","S_Palestinian-1",0,0
"ERS700561","ERS700559",0,0
"ERS700561","S_Tajik-2",0,0
"ERS700561","S_Bulgarian-2",0,0
"ERS700561","ERS724851",49000,0
"ERS700561","13748_4",0,0
"ERS700561","S_Papuan-11",0,0
"ERS700561","S_Hazara-1",0,0
"ERS700561","ERS699828",0,0
"ERS700561","ERS724853",0,0
"ERS700561","ERS724865",0,0
"ERS700561","ERS699812",0,0
"ERS700561","MEN05",0,0
"ERS700561","S_Finnish-2",0,0
"ERS700561","S_North_Ossetian-2",0,0
"ERS700561","S_Iraqi_Jew-1",0,0
"ERS700561","S_Chechen-1",0,0
"ERS700561","S_Adygei-1",0,0
"ERS700561","S_Balochi-2",0,0
"ERS700561","S_Even-3",0,0
"ERS700561","ERS724835",0,0
"ERS700561","S_Greek-2",0,0
"ERS700561","S_She-1",0,0
"ERS700561","S_North_Ossetian-1",0,0
